city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),rent_data_type
Philadelphia,19081,ZIP Code 19081,publicpolygonfeature:5:38613,country:us/state:pa/zip:19081,1125,173,1254,551,227,56,57,63,55,0,302,518,1535.0,134135.0,0.7215007215007215,0.0,3561,2.03017,63105.0,457,288,26,107,210,38,7281,6.384676775738228,62.540554030446714,26.363402724235417,284,112,10089,Available
Philadelphia,19082,ZIP Code 19082,publicpolygonfeature:5:38617,country:us/state:pa/zip:19082,7324,2768,2650,1840,951,444,225,154,336,0,4209,2177,1248.0,57108.0,5.510671650789823,1.9516608504588344,16692,4.13633,29466.0,3371,4965,1736,1414,3851,1480,24591,9.220523822293734,70.50636100264516,31.97522816166884,4121,3327,41541,Available
Philadelphia,19083,ZIP Code 19083,publicpolygonfeature:5:37175,country:us/state:pa/zip:19083,4526,2628,3775,1552,607,344,101,158,191,37,826,2657,1435.0,124523.0,1.8380241240666284,0.2913995504121222,13919,3.72078,57094.0,626,1062,552,327,1180,915,32761,5.132057184395444,70.84492052047928,27.110341078950945,579,475,37590,Available
Philadelphia,19085,ZIP Code 19085,publicpolygonfeature:5:38624,country:us/state:pa/zip:19085,240,41,558,241,89,290,207,96,44,0,10,443,1492.0,,0.0,0.0,1806,13.59427,76873.0,94,173,9,0,41,9,4871,5.981019642463033,44.47575551452726,19.379014989293363,86,0,11230,Owner_Dominated
Philadelphia,19086,ZIP Code 19086,publicpolygonfeature:5:38625,country:us/state:pa/zip:19086,659,286,1255,714,603,592,238,181,44,0,337,751,2059.0,148920.0,8.976660682226212,1.1955168119551682,4572,6.96918,66227.0,386,394,392,211,147,100,11112,3.812719231355803,66.0255764776961,30.97918022121015,319,127,12930,Available
Philadelphia,19087,ZIP Code 19087,publicpolygonfeature:5:38626,country:us/state:pa/zip:19087,1830,602,2444,1685,1452,2735,831,424,462,91,1387,1425,2177.0,171179.0,1.728395061728395,0.2607709750566893,12556,5.46302,93025.0,509,813,147,246,818,344,28154,4.7083356198211055,67.85621255535295,25.534567592360936,771,394,33528,Available
Philadelphia,19090,ZIP Code 19090,publicpolygonfeature:5:38627,country:us/state:pa/zip:19090,953,488,2506,1398,1488,416,240,77,450,51,1128,1048,1733.0,99928.0,7.656859269762497,2.196714822877498,8067,7.90559,50159.0,303,692,543,466,704,547,16244,4.639220123596484,73.10384321710359,28.533838973162194,398,340,19662,Available
Philadelphia,19094,ZIP Code 19094,publicpolygonfeature:5:38628,country:us/state:pa/zip:19094,374,15,578,171,142,152,67,0,75,22,296,283,1251.0,64150.0,0.0,0.0,1596,2.13997,33002.0,108,114,178,570,197,59,2703,5.0163576881134135,61.83412002697235,23.410326086956523,85,242,3929,Available
Philadelphia,19095,ZIP Code 19095,publicpolygonfeature:5:38629,country:us/state:pa/zip:19095,683,227,952,635,405,390,114,15,291,122,926,290,1836.0,97727.0,10.193933366484336,0.0,3834,9.70986,58063.0,659,146,1,172,133,423,6123,5.920638253201763,67.25501270827449,29.14196799051571,423,242,8030,Available
Philadelphia,19096,ZIP Code 19096,publicpolygonfeature:5:37394,country:us/state:pa/zip:19096,1328,1098,1610,890,320,296,14,128,246,41,436,768,1969.0,186277.0,0.0,0.0,5971,14.4163,104566.0,500,208,83,114,183,90,13686,4.496817012054721,63.52607124419205,31.044913863822806,552,531,15249,Available
Philadelphia,19102,ZIP Code 19102,publicpolygonfeature:5:37399,country:us/state:pa/zip:19102,1757,261,186,127,1379,239,227,231,557,0,1280,199,2217.0,102093.0,10.280855449626385,3.135498320268757,4964,62.73873,103817.0,585,226,88,19,20,35,4876,1.4243197278911566,77.52142386288727,25.294213263979195,600,2665,6195,Available
Philadelphia,19103,ZIP Code 19103,publicpolygonfeature:5:37451,country:us/state:pa/zip:19103,8262,898,1666,2818,1700,1658,571,1238,1662,311,5075,1446,2015.0,99644.0,11.9418927579577,2.512653651482285,20784,33.93372,110978.0,1187,1004,530,275,539,458,21492,3.456705895730286,71.57185203232224,24.5662353141495,2442,9893,25900,Available
Philadelphia,19104,ZIP Code 19104,publicpolygonfeature:5:37639,country:us/state:pa/zip:19104,11113,1620,1955,1429,1272,739,912,1568,3540,776,9206,995,1364.0,38814.0,4.71610779674964,2.779291553133515,24924,10.17221,24820.0,9667,5318,2734,2711,2069,869,17320,9.604499405126726,57.13024191892225,25.61293410625964,5049,10591,55172,Available
Philadelphia,19106,ZIP Code 19106,publicpolygonfeature:5:37662,country:us/state:pa/zip:19106,3840,202,438,1568,1030,928,163,896,1032,103,1810,1149,2238.0,121047.0,9.108804581245526,0.993217054263566,10200,35.32644,110881.0,690,132,189,170,181,165,11936,3.368310598111228,68.1736891050862,25.79932874050521,977,3288,14597,Available
Philadelphia,19107,ZIP Code 19107,publicpolygonfeature:5:37666,country:us/state:pa/zip:19107,5232,321,363,398,985,589,260,414,1886,32,3781,481,1759.0,69105.0,7.298677187282432,0.0,10480,19.3686,69017.0,1453,1152,193,488,436,350,9480,6.329725550831078,71.83040044339754,23.376339218349177,1503,5384,14825,Available
Philadelphia,19108,ZIP Code 19108,publicpolygonfeature:5:6702446,country:us/state:pa/zip:19108,53,0,0,25,0,0,0,0,0,0,0,0,1492.0,193654.0,0.0,0.0,78,33.02136,96009.0,0,0,0,0,0,0,154,0.0,80.76923076923077,,0,0,154,Rural_Area
Philadelphia,19111,ZIP Code 19111,publicpolygonfeature:5:37679,country:us/state:pa/zip:19111,3427,4225,8796,4788,3061,1035,1159,796,266,0,5730,4123,1268.0,61138.0,5.905480852402296,0.0,27553,6.50583,32005.0,3716,6843,3114,4249,5478,1177,41153,6.867359413202934,64.54030810501608,35.065478705019395,2761,3997,66283,Available
Philadelphia,19114,ZIP Code 19114,publicpolygonfeature:5:37801,country:us/state:pa/zip:19114,639,480,2348,4019,3743,1794,688,696,124,38,2328,1962,1407.0,77708.0,4.744116548375047,0.3959723950673153,14569,5.74571,41098.0,1060,1184,1204,685,1387,949,23319,5.590923416325245,63.12920297640364,33.55278139232271,842,1028,30411,Available
Philadelphia,19115,ZIP Code 19115,publicpolygonfeature:5:37803,country:us/state:pa/zip:19115,522,235,3384,4574,2768,2154,686,575,150,26,3290,2165,1315.0,70054.0,2.5248933143669987,0.0,15074,8.09623,45403.0,1583,2154,1329,1336,1592,1621,25238,3.9666798889329633,60.32131259613741,32.60434996832547,1018,1981,35279,Available
Philadelphia,19116,ZIP Code 19116,publicpolygonfeature:5:37806,country:us/state:pa/zip:19116,333,201,1672,4928,3763,1436,1008,429,367,0,2666,2295,1254.0,67535.0,7.555163283318624,0.0,14137,6.83584,35931.0,1660,3226,414,2106,2020,899,22750,6.831286036600652,57.849322021608295,31.65012596381403,723,1480,33654,Available
Philadelphia,19118,ZIP Code 19118,publicpolygonfeature:5:37816,country:us/state:pa/zip:19118,2349,242,582,666,357,317,261,143,84,24,1188,616,1818.0,109649.0,7.4909383809907375,0.3794266441821248,5025,-1.04109,89168.0,436,221,43,212,259,110,8055,4.183266932270916,64.65285095422082,30.479835148660584,521,434,9978,Available
Philadelphia,19119,ZIP Code 19119,publicpolygonfeature:5:37823,country:us/state:pa/zip:19119,7754,1587,1701,818,578,177,221,540,271,3,1424,1489,1331.0,92651.0,3.702213279678068,0.5618678986140592,13650,2.29824,58395.0,1113,1019,1240,456,1273,635,21963,5.832449628844114,64.99483382125023,32.54247511812607,1898,1733,28356,Available
Philadelphia,19120,ZIP Code 19120,publicpolygonfeature:5:38630,country:us/state:pa/zip:19120,10237,5512,5109,2265,1160,808,324,321,83,10,4232,4573,1252.0,54000.0,9.409136047666337,0.9459301646619176,25829,-2.25605,25014.0,7343,7528,3905,6971,4340,2106,34138,7.803255620582686,62.55551554435242,38.06413349416968,4358,4970,66469,Available
Philadelphia,19121,ZIP Code 19121,publicpolygonfeature:5:38631,country:us/state:pa/zip:19121,6841,2031,1491,963,1449,1080,1016,2587,2655,745,6631,1796,1187.0,38516.0,2.5914300313891525,1.655572623314559,20858,14.24381,27848.0,7991,7283,1694,2945,2885,968,16759,11.66101694915254,63.34282128974995,29.398631250846996,4613,8300,41574,Available
Philadelphia,19122,ZIP Code 19122,publicpolygonfeature:5:38632,country:us/state:pa/zip:19122,2764,332,573,791,415,373,506,655,3206,1047,3356,813,1471.0,63676.0,2.3313905079100747,0.4851228978007761,10662,23.45637,36433.0,4091,3213,733,928,448,317,10769,9.482320482102663,62.03215781651128,28.520663918903864,1925,3351,25439,Available
Philadelphia,19123,ZIP Code 19123,publicpolygonfeature:5:38633,country:us/state:pa/zip:19123,3239,226,597,419,662,433,1003,1470,2175,1142,2507,905,1740.0,102106.0,5.69534632034632,1.807391421634745,11366,41.44795,69182.0,1449,1737,619,381,995,314,13881,3.6579892280071817,74.5108968284934,31.397587812103257,2365,3147,19681,Available
Philadelphia,19124,ZIP Code 19124,publicpolygonfeature:5:38634,country:us/state:pa/zip:19124,11814,5945,4131,1810,2160,843,227,220,187,0,5764,4559,1124.0,45314.0,4.601135345085151,0.9610552763819096,27337,1.89393,22329.0,8728,12881,5180,4587,7658,2095,29347,12.60068128999395,60.69641166354274,32.27857081434345,5072,7075,71004,Available
Philadelphia,19125,ZIP Code 19125,publicpolygonfeature:5:38635,country:us/state:pa/zip:19125,7750,543,438,379,411,359,147,546,2443,567,1905,1726,1782.0,109554.0,3.767064109210299,1.2355736591989137,13583,10.54172,62176.0,740,1419,1217,531,876,922,19366,2.8827037773359843,83.25991189427313,30.976436410587475,2850,1585,25140,Available
Philadelphia,19126,ZIP Code 19126,publicpolygonfeature:5:38636,country:us/state:pa/zip:19126,3536,923,1531,555,387,328,179,75,18,0,1451,984,1119.0,53176.0,1.7926186291739894,0.0,7532,-1.05663,31826.0,1310,1068,198,1840,1143,175,10857,10.60372435061084,59.02821536091858,35.38838729763388,1628,1426,17483,Available
Philadelphia,19127,ZIP Code 19127,publicpolygonfeature:5:38637,country:us/state:pa/zip:19127,1649,159,494,175,152,166,70,236,283,168,669,243,1755.0,102106.0,3.7092731829573937,0.0,3552,10.28102,77295.0,342,146,106,128,116,154,4670,1.816942993413582,83.78429517502364,36.03361344537815,282,293,5664,Available
Philadelphia,19128,ZIP Code 19128,publicpolygonfeature:5:38639,country:us/state:pa/zip:19128,5444,1319,2292,3905,1717,1547,464,958,909,533,2852,2242,1673.0,93173.0,6.59598076685982,0.5923944200267534,19088,4.7974,56539.0,1372,1510,540,1107,1352,657,30999,4.134996695307336,73.39088293200061,30.153280376581343,2026,1598,38039,Available
Philadelphia,19129,ZIP Code 19129,publicpolygonfeature:5:38640,country:us/state:pa/zip:19129,2168,865,454,643,443,242,371,568,446,144,862,479,1557.0,80606.0,3.7037037037037033,0.7601935038009675,6344,7.19135,57907.0,897,735,863,280,259,95,7878,9.58314790090491,64.08403840669266,31.24118316268487,935,1191,11937,Available
Philadelphia,19130,ZIP Code 19130,publicpolygonfeature:5:38641,country:us/state:pa/zip:19130,7190,688,1654,1468,1374,949,432,861,3063,376,3344,1404,1867.0,112037.0,3.5531628532974433,2.504696305572949,18055,25.7025,80802.0,1840,1150,269,1032,1245,623,23705,3.1482816630617636,77.47160677713647,28.841029863034205,2428,4303,30116,Available
Philadelphia,19131,ZIP Code 19131,publicpolygonfeature:5:38642,country:us/state:pa/zip:19131,8586,3297,3247,2595,1398,1773,555,624,787,171,6033,2733,1375.0,48393.0,8.418116179849031,0.1364411597498578,23033,-1.16475,30317.0,6640,4834,1434,2008,2159,1400,22695,8.452411007321384,55.615677918582485,31.606136718484827,3889,6169,43776,Available
Philadelphia,19132,ZIP Code 19132,publicpolygonfeature:5:38643,country:us/state:pa/zip:19132,9675,2537,1646,1131,839,428,253,515,611,79,3874,1609,1095.0,32823.0,2.179261862917399,0.7154882154882155,17714,-6.31827,24689.0,6518,4971,2965,1467,1914,918,13980,14.77582271957594,52.60394548893951,35.62636448695291,3355,6531,33006,Available
Philadelphia,19133,ZIP Code 19133,publicpolygonfeature:5:38644,country:us/state:pa/zip:19133,6290,800,766,890,566,529,342,329,598,85,2316,1044,1004.0,31034.0,0.9646827992151732,0.599078341013825,11195,-5.2575,17967.0,4396,5767,1506,2386,3094,661,6909,17.030806204937733,46.62557938165334,33.80155642023346,1845,4082,24864,Available
Philadelphia,19134,ZIP Code 19134,publicpolygonfeature:5:38645,country:us/state:pa/zip:19134,17606,1684,1406,825,1248,718,422,306,333,47,5024,2766,1174.0,44066.0,4.2644338428585336,3.654263307191723,24595,-4.66257,24325.0,7686,9974,5497,2325,4049,888,22828,6.820819984213214,50.84407034703282,29.045994150369904,3049,7107,53594,Available
Philadelphia,19135,ZIP Code 19135,publicpolygonfeature:5:37851,country:us/state:pa/zip:19135,4415,2371,4399,1544,681,332,154,32,206,0,3053,2448,1301.0,53138.0,3.160581075775422,0.5400328715660954,14134,7.62836,29733.0,3838,4702,1793,1434,2731,669,18447,12.352026784646656,67.19967858577742,35.499575650027005,1570,2187,33803,Available
Philadelphia,19136,ZIP Code 19136,publicpolygonfeature:5:37999,country:us/state:pa/zip:19136,1793,2366,5232,2033,1497,667,225,31,98,0,2603,2001,1214.0,56687.0,6.079077429983525,0.5673027333677153,13942,-3.89133,27445.0,2989,5486,1576,2023,2495,869,19126,8.888598838347582,55.36565977742448,31.301608685315795,1486,2042,36262,Available
Philadelphia,19137,ZIP Code 19137,publicpolygonfeature:5:38004,country:us/state:pa/zip:19137,2144,306,421,204,37,10,40,65,27,31,231,513,1226.0,76739.0,8.373205741626794,0.2171552660152008,3285,-0.22337,35707.0,496,464,443,245,455,246,5638,11.012987012987011,59.75477262144964,31.32948986722572,353,607,8026,Available
Philadelphia,19138,ZIP Code 19138,publicpolygonfeature:5:38047,country:us/state:pa/zip:19138,5815,2803,2643,851,881,87,94,216,130,32,1741,3652,1169.0,57744.0,3.076120959332638,0.4935292827374424,13552,-0.43245,31101.0,3197,3458,2141,1807,989,979,17922,10.97349846850446,60.89777381290297,32.464125560538115,3232,3206,30821,Available
Philadelphia,19139,ZIP Code 19139,publicpolygonfeature:5:38085,country:us/state:pa/zip:19139,12155,3102,2375,1234,1520,1374,571,501,758,49,6113,2010,1187.0,40947.0,6.166134185303514,2.12,23639,4.82856,29097.0,6756,5358,2296,2753,3309,2185,19627,10.56079792695448,58.83097093240563,32.51611630048678,5001,7665,43090,Available
Philadelphia,19140,ZIP Code 19140,publicpolygonfeature:5:38646,country:us/state:pa/zip:19140,13425,3223,2440,1006,1848,297,358,178,204,54,5247,3180,1172.0,36226.0,5.409140262560458,0.4778038398054035,23033,-3.39969,20582.0,6441,13117,2509,3526,4722,801,21288,16.100296931705707,51.60152734878517,32.05740117746005,3976,9136,53385,Available
Philadelphia,19141,ZIP Code 19141,publicpolygonfeature:5:38647,country:us/state:pa/zip:19141,7929,2527,2585,1499,792,334,210,321,0,243,4296,2652,1089.0,43998.0,3.035203383505411,0.9662458129348106,16440,-2.35853,25957.0,4216,4947,2588,1966,2572,1167,14489,13.051359516616316,56.24575439655823,31.21013792497584,3669,5908,32385,Available
Philadelphia,19142,ZIP Code 19142,publicpolygonfeature:5:38648,country:us/state:pa/zip:19142,7144,1950,1014,1174,390,477,119,435,408,0,4304,2010,1368.0,38376.0,6.279706178885208,1.8821022727272727,13111,-0.20495,21863.0,4461,3553,2244,2397,3145,1015,12009,14.990733749742605,66.8210796679356,33.131425026586314,3042,3447,28829,Available
Philadelphia,19143,ZIP Code 19143,publicpolygonfeature:5:38649,country:us/state:pa/zip:19143,20573,4707,2850,1509,1251,656,289,275,534,100,8987,4107,1444.0,43244.0,7.343948658957437,1.7820475212672338,32744,-0.5668,32628.0,7171,7325,4053,6588,4675,1642,30676,7.353268295783151,63.09301906079009,33.44652531888571,6904,9245,62572,Available
Philadelphia,19144,ZIP Code 19144,publicpolygonfeature:5:38650,country:us/state:pa/zip:19144,12573,2295,2608,2041,1924,1181,461,481,483,115,7280,2272,1153.0,53161.0,3.4283353985956215,0.3365789157350643,24162,1.40971,31333.0,5435,6115,2925,2650,4052,1301,25340,10.129630372837822,61.23106985832927,34.53649305163258,4850,6785,50580,Available
Philadelphia,19145,ZIP Code 19145,publicpolygonfeature:5:38651,country:us/state:pa/zip:19145,10693,2109,2943,1597,1168,507,479,1419,549,35,4131,2501,1384.0,71965.0,7.044167610419026,1.0588657573582196,21499,-0.59248,39785.0,3794,3861,1320,2786,2384,604,28501,6.558463067240808,65.74477351916377,27.740621709979497,4192,5470,43440,Available
Philadelphia,19146,ZIP Code 19146,publicpolygonfeature:5:38652,country:us/state:pa/zip:19146,10527,1344,1405,1345,883,1163,363,1528,3317,490,3805,1583,1818.0,103059.0,6.7465687222114825,2.6423556942277693,22365,18.25845,69373.0,2434,2555,963,1444,1655,867,31010,6.488521978419872,79.61810955590116,27.386857652435623,3661,6368,41058,Available
Philadelphia,19147,ZIP Code 19147,publicpolygonfeature:5:38653,country:us/state:pa/zip:19147,11363,900,938,1073,1336,1200,533,1487,2132,155,3514,2082,1716.0,105755.0,3.593248420834628,1.5770810003732736,21117,12.63558,79481.0,1700,2650,1144,1028,1317,770,31028,4.85403016322258,76.85254101044985,29.636116897052325,3377,5853,39704,Available
Philadelphia,19148,ZIP Code 19148,publicpolygonfeature:5:38654,country:us/state:pa/zip:19148,14960,2574,1274,1287,856,620,172,453,780,157,2899,3460,1594.0,82605.0,4.10296615706259,1.7428431441170296,23133,7.84244,41071.0,3704,4377,1438,1836,4407,2452,31888,6.300542716457606,69.04112307158094,30.063561585300715,4665,5140,50400,Available
Philadelphia,19149,ZIP Code 19149,publicpolygonfeature:5:38655,country:us/state:pa/zip:19149,2805,3460,9274,2369,1569,333,591,191,38,0,4114,3381,1548.0,58496.0,3.901717665794563,2.5170610653195076,20630,8.45937,26256.0,5968,5923,4749,5101,5331,760,28858,11.222131351562778,65.80018717828732,34.14362778152394,3580,3614,56914,Available
Philadelphia,19150,ZIP Code 19150,publicpolygonfeature:5:38656,country:us/state:pa/zip:19150,964,1676,5567,1421,516,202,194,233,69,68,1220,2542,1273.0,66936.0,4.407484407484407,1.2703065836081593,10910,-0.62593,36012.0,978,1087,1293,766,1739,1128,17253,9.263565891472869,65.54544992632488,37.50415886878769,2159,1202,24304,Available
Philadelphia,19151,ZIP Code 19151,publicpolygonfeature:5:38657,country:us/state:pa/zip:19151,6919,3333,2397,1209,321,604,506,89,23,31,2403,2196,1189.0,54634.0,3.5023523261892313,0.0841548449146429,15432,1.1946,31529.0,3092,2709,1181,1046,2538,742,21550,8.859237200778834,69.22895543503891,31.93306258611937,3590,3906,33267,Available
Philadelphia,19152,ZIP Code 19152,publicpolygonfeature:5:38658,country:us/state:pa/zip:19152,836,970,5295,3824,1384,715,245,304,155,22,2509,2384,1358.0,59408.0,5.501089324618736,0.0,13750,9.94401,32017.0,2759,4376,1228,1155,3083,312,22134,4.57223662502946,59.484088041497266,34.90740049286835,880,2251,35955,Available
Philadelphia,19153,ZIP Code 19153,publicpolygonfeature:5:38659,country:us/state:pa/zip:19153,907,340,992,1543,1376,418,270,169,93,0,1409,791,1389.0,55213.0,3.863247863247863,0.0,6108,-0.85076,31148.0,1053,1456,556,721,1261,678,7139,10.949022122475151,59.03842513723263,33.798656392017385,1370,999,13018,Available
Philadelphia,19154,ZIP Code 19154,publicpolygonfeature:5:38660,country:us/state:pa/zip:19154,357,339,2209,5907,2615,773,616,269,87,0,1085,2029,1477.0,95027.0,5.122324159021407,0.0979815794630609,13172,0.65101,38915.0,1191,1612,743,837,2280,671,26335,5.758418990289057,67.40287081339713,30.966977845896615,717,983,33796,Available
Philadelphia,19301,ZIP Code 19301,publicpolygonfeature:5:38661,country:us/state:pa/zip:19301,344,98,703,327,339,591,156,170,193,169,289,311,1907.0,167348.0,0.0,0.0,3090,7.30081,79943.0,197,70,71,209,79,0,6928,4.057971014492753,64.90045461671107,24.86464968152866,132,105,7814,Available
Philadelphia,19310,ZIP Code 19310,publicpolygonfeature:5:38663,country:us/state:pa/zip:19310,133,15,88,73,137,95,248,121,40,0,63,234,1265.0,82371.0,0.0,0.0,950,-4.51446,36736.0,156,198,157,204,199,30,2006,3.9201710620099783,67.35477676428229,25.452946350043977,3,159,2950,Available
Philadelphia,19311,ZIP Code 19311,publicpolygonfeature:5:38664,country:us/state:pa/zip:19311,466,90,142,131,200,273,527,1315,448,114,266,584,1483.0,155771.0,0.0,0.4153354632587859,3706,7.15125,64313.0,171,235,105,659,392,263,9697,1.7645118733509233,71.86688694831248,25.642643284858853,41,105,11692,Available
Philadelphia,19312,ZIP Code 19312,publicpolygonfeature:5:38665,country:us/state:pa/zip:19312,837,16,692,888,638,528,822,218,98,0,297,793,1768.0,204384.0,6.075533661740558,0.843989769820972,4737,5.55393,92757.0,452,551,39,173,85,51,10898,4.458909682668836,61.30898932455353,28.10506329113924,231,86,12283,Available
Philadelphia,19316,ZIP Code 19316,publicpolygonfeature:5:38666,country:us/state:pa/zip:19316,0,0,0,0,0,69,0,0,0,0,0,18,1492.0,,0.0,0.0,69,3.86087,28206.0,0,0,0,0,0,0,389,19.148936170212767,82.94117647058825,,0,0,389,Rural_Area
Philadelphia,19317,ZIP Code 19317,publicpolygonfeature:5:38667,country:us/state:pa/zip:19317,222,39,370,320,617,781,963,550,318,13,219,661,1937.0,174408.0,10.53921568627451,0.0,4193,5.64262,92527.0,116,165,74,27,209,65,10208,4.314976494291471,68.42044801838024,28.37430706194264,12,71,10864,Available
